Unique_id,Product_name,Brand,Grammage_quantity,Grammage_unit,Pdp_url,Selling_price,Currency,Country_of_origin,Product_description,Breadcrumb,Ingredients,Nutritions,Storage_instructions,Image_url
753300,Leibniz Minis Choco Keks 125g,Leibniz,125,g,https://shop.rewe.de/p/leibniz-minis-choco-keks-125g/753300,1.49,Euro,Deutschland,Artikelnummer 753300,Süßes & Salziges>Süßgebäck>Schokokekse>Schoko-Butterkekse,"WEIZENMEHL (46 %), Zucker, Palmöl, Kakaobutter, Kakaomasse, MAGERMILCHPULVER, Glukosesirup, Molkenerzeugnis (MILCH), BUTTERREINFETT, Salz, MILCHZUCKER, Backtriebmittel: Natriumcarbonate; Emulgator: Lecithine; Säuerungsmittel: Citronensäure; Aromen (MILCH), HÜHNERVOLLEIPULVER. Kann enthalten: MANDELN, HASELNÜSSE.","{'Energie': '484 kcal', 'Fett': '20 g', 'Fett, davon gesättigte Fettsäuren': '11 g', 'Kohlenhydrate': '67 g', 'Kohlenhydrate, davon Zucker': '31 g', 'Ballaststoffe': '2,5 g', 'Eiweiß': '7,8 g', 'Salz': '0,64 g'}","Kühl und trocken lagern./Trocken lagern, vor Wärme schützen.",https://img.rewe-static.de/0753300/13192220_digital-image.png
8721113,Leibniz Zoo Keks 125g,Leibniz,125,g,https://shop.rewe.de/p/leibniz-zoo-keks-125g/8721113,1.49,Euro,Deutschland,Artikelnummer 8721113,Süßes & Salziges>Süßgebäck>Kekse & Feingebäck>Butterkekse,"WEIZENMEHL (73 %), Zucker, BUTTER (12 %), Invertzuckersirup, VOLLMILCHPULVER, Backtriebmittel: Ammoniumcarbonate, Natriumcarbonate; Emulgator: Lecithine; Salz, Aromen (MILCH). Kann enthalten: EIER.","{'Energie': '452 kcal', 'Fett': '12 g', 'Fett, davon gesättigte Fettsäuren': '7,4 g', 'Kohlenhydrate': '76 g', 'Kohlenhydrate, davon Zucker': '20 g', 'Ballaststoffe': '2,7 g', 'Eiweiß': '8,5 g', 'Salz': '0,41 g'}","Trocken lagern, vor Wärme schützen.",https://img.rewe-static.de/8721113/35771499_digital-image.png
1312564,Frosta Hähnchen-Paella 500g,Frosta,500,g,https://shop.rewe.de/p/frosta-haehnchen-paella-500g/1312564,4.79,Euro,Deutschland,Artikelnummer 1312564,Tiefkühlkost>Tiefkühl-Fertiggerichte>Tiefkühl-Pfannengerichte,"gegarter Reis (37%) (Wasser, Reis, Salz, Kurkuma), marinierte, gegarte Hähnchenbrust (15%) (Hähnchenbrust (für AT: Hühnerbrust), Salz, Sojaöl, Dextrose), Erbsen, rote Paprika, Tomaten, Zwiebeln, Prinzessbohnen (für AT: Fisolen), Wasser, Hühnerfett, Salz, Tomatenmark (für AT: 28% doppelt konzentriert), Knoblauch, gemahlene Paprika, Gemüsefond (Karotten, Zwiebeln, Lauch, Salz, Wasser, natives Olivenöl extra), Zucker, Basilikum, natives Olivenöl extra, Sonnenblumenöl, Thymian, schwarzer Pfeffer","{'Energie': '125 kcal', 'Fett': '4,7 g', 'Fett, davon gesättigte Fettsäuren': '1,3 g', 'Kohlenhydrate': '14 g', 'Kohlenhydrate, davon Zucker': '2,2 g', 'Ballaststoffe': '1,3 g', 'Eiweiß': '6,1 g', 'Salz': '1,01 g'}",** -Fach (-12°C): 3 Wochen,https://img.rewe-static.de/1312564/25045393_digital-image.png
7217101,Milram Benjamin 48% Scheiben 150g,Milram,150,g,https://shop.rewe.de/p/milram-benjamin-48-scheiben-150g/7217101,2.69,Euro,Deutschland,Artikelnummer 7217101,"Käse, Eier & Molkerei>Käse & Käseersatz>Schnittkäse","pasteurisierte KUHMILCH, Speisesalz, Säuerungskulturen, mikrobielles Lab, Farbstoff: Carotin","{'Energie': '358 kcal', 'Fett': '29 g', 'Fett, davon gesättigte Fettsäuren': '20 g', 'Kohlenhydrate': '0,1 g', 'Kohlenhydrate, davon Zucker': '0,1 g', 'Eiweiß': '23 g', 'Salz': '1,8 g'}",Ungeöffnet bei +4°C bis +8°C mindestens haltbar bis: tt.mm.jjjj,https://img.rewe-static.de/7217101/27600403_digital-image.png
9983182,Funny-frisch Chipsfrisch ungarisch 215g,Funny-frisch,215,g,https://shop.rewe.de/p/funny-frisch-chipsfrisch-ungarisch-215g/9983182,2.79,Euro,Deutschland,"Artikelnummer 9983182,Die hauchdünn geschnittenen Kartoffelscheiben, knusprig frittiert und intensiv gewürzt, machen funny-frisch Chipfrisch zum legendären Genuss! Oft kopiert, nie erreicht: Der einzigartige Geschmack der ungarischen Paprika.",Süßes & Salziges>Chips & Knabbereien>Chips,"Kartoffeln, pflanzliche Öle (Sonnenblume, Raps in veränderlichen Gewichtsanteilen), Speisesalz, Hefe, Paprikapulver, Zucker, Zwiebelpulver, Hefeextrakt, geräuchertes Paprikapulver, geräuchertes Speisesalz, Knoblauchpulver, Farbstoff (Paprikaextrakt), Aroma.","{'Energie': '533 kcal', 'Fett': '33 g', 'Fett, davon gesättigte Fettsäuren': '2,8 g', 'Fett, davon einfach ungesättigte Fettsäuren': '0 g', 'Fett, davon mehrfach ungesättigte Fettsäuren': '0 g', 'Kohlenhydrate': '49 g', 'Kohlenhydrate, davon Zucker': '2,5 g', 'Ballaststoffe': '4,5 g', 'Eiweiß': '6,1 g', 'Salz': '1,5 g'}",,https://img.rewe-static.de/9983182/44542303_digital-image.png
7917082,BiFi Carazza 3x40g,BiFi,40,g,https://shop.rewe.de/p/bifi-carazza-3x40g/7917082,2.99,Euro,Deutschland,"Artikelnummer 7917082,Die Pizza to go - Die BiFi Carazza ist der ideale Snack für unterwegs. Leckere BiFi Salami, herzhafte Tomatensauce und würziger Käse, in einem köstlichen Brot. Perfekt um den spontanen Heisshunger zu stillen und schnell Energie zu tanken.,Deutschlands #1 Wurstsnack-Marke; Perfekt für zwischendurch/unterwegs; Jeder Biß ein vollger Genuß;",Fleisch & Fisch>Wurst & Aufschnitt>Wurst- & Salami-Snacks,"Mehl (WEIZEN, WEIZENMALZ), Schweinefleisch, Tomatenmark, pflanzliche Öle","{'Energie': '374 kcal', 'Fett': '22 g', 'Fett, davon gesättigte Fettsäuren': '9,6 g', 'Kohlenhydrate': '33 g', 'Kohlenhydrate, davon Zucker': '9,3 g', 'Eiweiß': '11 g', 'Salz': '1,8 g'}",,https://img.rewe-static.de/7917082/2466650_digital-image.png
7194361,REWE Beste Wahl Roggenbrötchen 560g - 8 Stück,REWE Beste Wahl,560,g,https://shop.rewe.de/p/rewe-beste-wahl-roggenbroetchen-560g-8-stueck/7194361,1.59,Euro,Deutschland,Artikelnummer 7194361,"Brot, Cerealien & Aufstriche>Brötchen>Aufbackbrötchen","Roggenerzeugnisse 35 % (ROGGENMEHL, ROGGENVOLLKORNSCHROT), WEIZENMEHL, Wasser, Hefe, Dextrose, WEIZENGLUTEN, jodiertes Speisesalz (Speisesalz, Kaliumiodat), Sonnenblumenöl, GERSTENMALZMEHL, GERSTENMALZEXTRAKT, Säureregulator Natriumacetate. ","{'Energie': '246 kcal', 'Fett': '2 g', 'Fett, davon gesättigte Fettsäuren': '0,4 g', 'Kohlenhydrate': '47 g', 'Kohlenhydrate, davon Zucker': '2,6 g', 'Ballaststoffe': '4,8 g', 'Eiweiß': '7,5 g', 'Salz': '1,2 g'}",Trocken lagern. Vor Wärme schützen.,https://img.rewe-static.de/7194361/27988119_digital-image.png
73486,Wilhelm Brandenburg Original Chorizo-Salami 80g,Wilhelm Brandenburg,80,g,https://shop.rewe.de/p/wilhelm-brandenburg-original-chorizo-salami-80g/73486,1.79,Euro,Spanien,Artikelnummer 73486,Fleisch & Fisch>Wurst & Aufschnitt>Salami & Paprikawurst,"Schweinefleisch, Speisesalz, LAKTOSE, geräucherte Paprika (Paprika, Rauch), Maltodextrin, Aroma, Zucker, Dextrose, Antioxidationsmittel Natriumascorbat, Konservierungsstoffe (Kaliumnitrat, Natriumnitrit, Kaliumsorbat), färbendes Lebensmittel (Rote Beete Pulver, Karottenpulver, Tomatenpulver), Gewürze, Reifekulturen. 100g Chorizo werden hergestellt aus 117g Schweinefleisch.","{'Energie': '316 kcal', 'Fett': '25 g', 'Fett, davon gesättigte Fettsäuren': '9 g', 'Kohlenhydrate': '2,7 g', 'Kohlenhydrate, davon Zucker': '2,7 g', 'Eiweiß': '20 g', 'Salz': '3,5 g'}",Bei maximal +7 °C lagern.,https://img.rewe-static.de/0073486/7370700_digital-image.png
5469872,"Mini Dickmann's Schoko Trio 200g, 24 Stück",Dickmann's,200,g,https://shop.rewe.de/p/mini-dickmann-s-schoko-trio-200g-24-stueck/5469872,2.29,Euro,Deutschland,"Artikelnummer 5469872,Außen knackig, innen schaumig: Das mini Dickmann's Schoko Trio ist eine bunte Mischung kleiner Schaumküsse mit weißer Schokolade, Vollmilchschokolade und dunkler Schokolade,Spaß und Genuss für jeden: Die kleinen schokoladigen Schaumküsse lassen sich im Brötchen, einer Dickmann's Torte oder einfach beim Naschen zwischendurch genießen,mini Dickmann's Schoko Trio, das bringt jede Menge Spaß: Ob als Snack zwischendurch, für Freunde, die Familie oder zum Anbieten für Freunde und Kollegen - zu jeder Gelegenheit ein Genuss,mini Dickmann's Schoko Trio in der Frischebox: Die mini Dickmann's bleiben in der praktischen Box besonders lange frisch / Und wer es mag: Auch aus dem Kühlschrank ein Genuss,Lieferumfang: 1 x 24er mini Dickmann's Schoko Trio / Schokoladen-Schaumküsse mit knackiger weißer Schokolade, dunkler Schokolade, Vollmilchschokolade und lockerem Schaum / In praktischer Frischebox,Mit Dickmann’s geht der Spaß los: außen knackig, innen fluffig. In unserem mini Dickmann‘s Schoko Trio ist für Jeden etwas dabei: Eine bunte Mischung kleiner Schaumküsse mit weißer Schokolade, Vollmilchschokolade und dunkler Schokolade. So kann sich jeder seine Lieblingssorte einfach rauspicken. Das bringt jede Menge Abwechslung und Spaß: Ob für den kleinen Snack zwischendurch, für kleine und große Freunde, für die ganze Familie oder zum Anbieten für Bekannte und Kollegen.",Süßes & Salziges>Schokolade>Schoko-Snacks>Schaumküsse,"Glukose-Fruktose-Sirup, Schokolade (Zucker, Kakaomasse, Kakaobutter, Emulgator Lecithine (SOJA), Vanilleextrakt), Vollmilchschokolade (Zucker, VOLLMILCHPULVER, Kakaobutter, Kakaomasse, MOLKENERZEUGNIS, Emulgator Lecithine (SOJA), Vanilleextrakt), weiße Schokolade (Zucker, Kakaobutter, VOLLMILCHPULVER, SAHNEPULVER, MAGERMILCHPULVER, MILCHZUCKER, BUTTERMILCHPULVER, Emulgator Lecithine (SOJA), Salz, Vanilleextrakt), Waffel (WEIZENMEHL, Zucker, WEIZENSTÄRKE, Emulgator Lecithine (SOJA), Palmfett, SAHNEPULVER, Salz, Backtriebmittel Natriumhydrogencarbonat, natürliches Aroma), Feuchthaltemittel Sorbitsirup, HÜHNEREI-TROCKENEIWEISS*, natürliches Aroma. KANN AUCH HASELNUSS, MANDEL, ERDNUSS UND ANDERE NÜSSE ENTHALTEN. * aus Bodenhaltung","{'Energie': '419 kcal', 'Fett': '15,7 g', 'Fett, davon gesättigte Fettsäuren': '9,6 g', 'Kohlenhydrate': '64,4 g', 'Kohlenhydrate, davon Zucker': '50,8 g', 'Eiweiß': '4,4 g', 'Salz': '0,18 g'}",Vor Wärme schützen!,https://img.rewe-static.de/5469872/1363360_digital-image.png
8977214,Knack & Back Croissants vegan 240g,Knack&Back,240,g,https://shop.rewe.de/p/knack-back-croissants-vegan-240g/8977214,2.49,Euro,,Artikelnummer 8977214,Bewusste Ernährung>Laktosefrei>Laktosefreie Fertiggerichte,"WEIZENMEHL, Margarine (Palmfett, Rapsöl, Wasser, Emulgator (Mono- und Diglyceride von Speisefettsäuren), Speisesalz, Säuerungsmittel (Citronensäure)), Wasser, Zucker, WEIZENGLUTEN, Dextrose, Backtriebmittel (Glucono-delta-Lacton, Kaliumcarbonate, Diphosphate), Ethylalkohol, Speisesalz, Verdickungsmittel (Xanthan), Aroma, Stabilisator (Magnesiumchlorid), Farbstoff (Carotin), Mehlbehandlungsmittel (Ascorbinsäure). Kann Spuren von Milch enthalten.","{'Energie': '357 kcal', 'Fett': '18 g', 'Fett, davon gesättigte Fettsäuren': '9,5 g', 'Kohlenhydrate': '38 g', 'Kohlenhydrate, davon Zucker': '8,6 g', 'Ballaststoffe': '1,8 g', 'Eiweiß': '6,6 g', 'Salz': '1,4 g'}",Immer im Kühlschrank bei +2°C bis +7°C lagern. Nicht einfrieren.,https://img.rewe-static.de/8977214/40416378_digital-image.png
7224262,Corny Süß & Salzig Erdnuss 6x25g,CORNY,25,g,https://shop.rewe.de/p/corny-suess-salzig-erdnuss-6x25g/7224262,2.29,Euro,Deutschland,"Artikelnummer 7224262,Ohne Farbstoffe
Ohne Zusatz von Konservierungsstoffen.* *lt. Gesetz
Mit 8% Vollkorn","Brot, Cerealien & Aufstriche>Cerealien & Müsli>Frucht- & Müsliriegel>Nussriegel","Geröstete ERDNÜSSE 29%, Glukosesirup, Getreidecrispies (WEIZENMEHL, Zucker, Maismehl, Reismehl, ","{'Energie': '497 kcal', 'Fett': '26,9 g', 'Fett, davon gesättigte Fettsäuren': '11 g', 'Kohlenhydrate': '50,1 g', 'Kohlenhydrate, davon Zucker': '22,3 g', 'Ballaststoffe': '4 g', 'Eiweiß': '11,6 g', 'Salz': '0,89 g'}",Vor Wärme schützen. Kühl und trocken lagern.,https://img.rewe-static.de/7224262/46209438_digital-image.png
9044274,Nestlé Pirulo Wassereis Watermelon 365ml,Pirulo,365,ml,https://shop.rewe.de/p/nestl-pirulo-wassereis-watermelon-365ml/9044274,3.79,Euro,Serbien,"Artikelnummer 9044274,Erfrischendes Wassermelonen- und Apfelwassereis mit leckeren Fettglasurstückchen.",Tiefkühlkost>Eiscreme & Eiswürfel>Eis am Stiel,"Wasser, Zucker, Glukosesirup, Wassermelonensaft aus Fruchtsaftkonzentrat (5 %), Apfelsaft aus Fruchtsaftkonzentrat (1,5 %), färbendes Schwarzkarottensaftkonzentrat, Stabilisatoren (Johannisbrotkernmehl, Guarkernmehl), Säureregulator (Citronensäure), natürliche Aromen, Kokosfett, färbendes Saflorkonzentrat, färbendes Spirulinakonzentrat, pflanzliche Öle (Sonnenblume, Raps) in veränderlichen Gewichtsanteilen, fettarmer Kakao (0,03 %), Farbstoff (Carotin), Emulgator (Lecithine (SOJA)), Maltodextrin. KANN HASELNÜSSE, EIER UND MILCH enthalten.","{'Energie': '88 kcal', 'Fett': '0,5 g', 'Fett, davon gesättigte Fettsäuren': '0,1 g', 'Kohlenhydrate': '21 g', 'Kohlenhydrate, davon Zucker': '16 g', 'Ballaststoffe': '0,5 g', 'Eiweiß': '0,5 g', 'Salz': '0,01 g'}",Bei -18 °C mindestens haltbar bis Ende: siehe Seite.,https://img.rewe-static.de/9044274/42942720_digital-image.png
1494987,Kiwi Bio,,,,https://shop.rewe.de/p/kiwi-bio/1494987,0.79,Euro,Neuseeland oder Argentinien,"Artikelnummer 1494987,Die Kiwi hat ein stachelbeerartiges, grünes Fruchtfleisch. Ihre rostbraune Schale ist von einem pelzigen Haarfilm überzogen. Die Haare dienen als Schutz vor Wasserverlust durch Verdunstung. Der Geschmack der Kiwi erinnert an Stachelbeeren, aber auch an Erdbeeren. Sehr saftig und wohlschmeckend, vergleichbar mit einer Mischung aus Stachelbeere und Melone oder Erdbeere. Die Frucht kann halbiert und aus der Schale gelöffelt werden oder man schält sie und serviert die Frucht in Scheiben geschnitten. Auch gut für Obstsalat und für Bowlen geeignet sowie als Garnitur für Süßspeisen und Cocktails oder als Belag für Kuchen und Torten. Kiwis sind vor allem im reifen Zustand druckempfindlich. Unreife Kiwis reifen bei Zimmertemperatur nach.",Obst & Gemüse>Frisches Obst>Kiwi,,{},,https://img.rewe-static.de/1494987/32095539_digital-image.png
577145,"Ferdi Fuchs Mini-Salami 4x12,5g",Ferdi Fuchs,5,g,https://shop.rewe.de/p/ferdi-fuchs-mini-salami-4x12-5g/577145,1.59,Euro,Deutschland,Artikelnummer 577145,Fleisch & Fisch>Wurst & Aufschnitt>Wurst- & Salami-Snacks,"Schweinefleisch, Speisesalz, Traubenzucker, Maltodextrin, Gewürze, Gewürzextrakte, Antioxidationsmittel: Natriumascorbat; Vitamine (Vitamin E, Niacin, Calcium-D-Panthotenat, Vitamin B6, Thiamin, Folsäure, Biotin), Konservierungsstoff: Natriumnitrit; Kaliumiodat, Reifekulturen, Buchenholzrauch. 100 g Mini Salami werden aus 181 g Fleisch hergestellt. Kann Spuren von GLUTEN, MILCH und EI enthalten.","{'Energie': '431 kcal', 'Fett': '33 g', 'Fett, davon gesättigte Fettsäuren': '14 g', 'Kohlenhydrate': '1 g', 'Kohlenhydrate, davon Zucker': '0,2 g', 'Eiweiß': '32 g', 'Salz': '4,1 g', 'Vitamin E': '5,9 mg', 'Thiamin': '0,9 mg', 'Niacin': '10,5 mg', 'Folsäure': '86 µg', 'Biotin': '24 µg', 'Pantothensäure': '3,3 mg', 'Vitamin B6': '0,9 mg'}",Bei Raumtemperatur mindestens haltbar bis: siehe oben,https://img.rewe-static.de/0577145/28305865_digital-image.png
8661242,REWE Beste Wahl Tiramisu Traditionell 2x100g,REWE Beste Wahl,100,g,https://shop.rewe.de/p/rewe-beste-wahl-tiramisu-traditionell-2x100g/8661242,1.79,Euro,Italien,Artikelnummer 8661242,"Käse, Eier & Molkerei>Joghurt, Desserts & Alternativen>Pudding & Vegane Desserts>Mousse","Zutaten: Mascarponefrischkäsecreme 75% (Wasser, Glukosesirup, Mascarponefrischkäse 10% (SAHNE, MILCH, Säureregulator (MILCHsäure)), Kokosöl raffiniert, Zucker, MAGERMILCHPULVER, MILCHeiweiß, Hühnereigelb, Hühnereieiweiß, Marsalawein 2,4%, Ethylalkohol, Tapiokastärke, Stabilisatoren (Carrageen, Johannisbrotkernmehl), Emulgator (Mono- und Diglyceride von Speisefettsäuren), natürliches Aroma), Kaffeesauce 17% (Wasser, Glukosesirup, Ethylalkohol, Instant-Kaffee* 3,2%), Biskuit 7% (Hühnervollei, WEIZENMEHL, Zucker, Dextrose, Emulgator (Mono- und Diglyceride von Speisefettsäuren), Backtriebmittel (Diphosphate, Natriumcarbonate)), Kakaopulver* 1%. Enthält Alkohol. Alkoholgehalt: 1,9%.","{'Energie': '264 kcal', 'Fett': '11 g', 'Fett, davon gesättigte Fettsäuren': '9 g', 'Kohlenhydrate': '33 g', 'Kohlenhydrate, davon Zucker': '24 g', 'Eiweiß': '4,5 g', 'Salz': '0,2 g'}",,https://img.rewe-static.de/8661242/35414978_digital-image.png
7075825,REWE Beste Wahl italienisches Pfannengemüse 500g,REWE Beste Wahl,500,g,https://shop.rewe.de/p/rewe-beste-wahl-italienisches-pfannengemuese-500g/7075825,1.99,Euro,Deutschland,Artikelnummer 7075825,Tiefkühlkost>Tiefkühl-Gemüse>Tiefkühl-Gemüsepfannen,"Gemüsepaprika, Brechbohnen, Zucchini gegrillt 19%, Zwiebeln frittiert (Zwiebeln, Rapsöl), BUTTER, Speisesalz, Zucker, Tomatenmark, Tomaten, Rapsöl, Gewürze, Tomatensaft, Maltodextrin, Pastinakenpulver, Karottenpulver, Kräuter. ","{'Energie': '59 kcal', 'Fett': '3,2 g', 'Fett, davon gesättigte Fettsäuren': '1,5 g', 'Kohlenhydrate': '5,1 g', 'Kohlenhydrate, davon Zucker': '4,4 g', 'Eiweiß': '1,5 g', 'Salz': '1,1 g'}",*-Fach oder Eiswürfelfach (-6°C): 4 Tage,https://img.rewe-static.de/7075825/27321466_digital-image.png
7066219,REWE Beste Wahl Wassereis Polar Sticks 10x40ml,REWE Beste Wahl,40,ml,https://shop.rewe.de/p/rewe-beste-wahl-wassereis-polar-sticks-10x40ml/7066219,1.39,Euro,Deutschland,Artikelnummer 7066219,Tiefkühlkost>Eiscreme & Eiswürfel>Wasser- & Fruchteis,"Wasser, Zucker, Sauerkirschsaftkonzentrat 0,38 %, Erdbeersaftkonzentrat 0,24 %, Zitronensaftkonzentrat 0,22 %, Apfelsaftkonzentrat, färbende Frucht- und Pflanzenkonzentrate (Karotte, Hibiskus, Apfel, Saflor, Zitrone), natürliches Zitronenaroma mit anderen natürlichen Aromen, natürliches Aroma, Farbstoffe (Brillantblau FCF, Ammonsulfit-Zuckerkulör), Antioxidationsmittel (Ascorbinsäure), Säuerungsmittel (Citronensäure), Stabilisator (Tarakernmehl).","{'Energie': '46 kcal', 'Fett': '0 ml', 'Fett, davon gesättigte Fettsäuren': '0 ml', 'Kohlenhydrate': '11 g', 'Kohlenhydrate, davon Zucker': '11 g', 'Ballaststoffe': '0 ml', 'Eiweiß': '0 ml', 'Salz': '0 ml'}",,https://img.rewe-static.de/7066219/27917484_digital-image.png
491507,"Fage Total Griechischer Joghurt 0,2% 170g",Fage,170,g,https://shop.rewe.de/p/fage-total-griechischer-joghurt-0-2-170g/491507,1.55,Euro,Griechenland,"Artikelnummer 491507,Ausgesprochen: FA-JEH! FAGE TotaI 0,2%: Nur aus Milch und Joghurtkulturen hergestellt Hoher Proteingehalt Kalziumquelle Glutenfrei Frei von Zusatz- und Konservierungsstoffen","Käse, Eier & Molkerei>Joghurt, Desserts & Alternativen>Joghurt & Alternativen>Joghurt Griechischer Art","Entrahmte MILCH, lebende Joghurtkulturen.","{'Energie': '55 kcal', 'Fett': '0,2 g', 'Fett, davon gesättigte Fettsäuren': '0 g', 'Kohlenhydrate': '3 g', 'Kohlenhydrate, davon Zucker': '3 g', 'Eiweiß': '10,3 g', 'Salz': '0,1 g', 'Calcium': '120 mg'}",Bei max.7°C mindestens haltbar bis: Siehe Deckel / Nicht einfrieren,https://img.rewe-static.de/0491507/23628048_digital-image.png
7654347,Marca Italia Pecorino Romano gerieben 60g,Marca Italia,60,g,https://shop.rewe.de/p/marca-italia-pecorino-romano-gerieben-60g/7654347,1.79,Euro,Italien,Artikelnummer 7654347,"Käse, Eier & Molkerei>Käse & Käseersatz>Hartkäse","Zutaten: SCHAFMILCH, Speisesalz, Säuerungskulturen, tierisches Lab.","{'Energie': '392 kcal', 'Fett': '32 g', 'Fett, davon gesättigte Fettsäuren': '18 g', 'Kohlenhydrate': '0 g', 'Kohlenhydrate, davon Zucker': '0 g', 'Ballaststoffe': '0 g', 'Eiweiß': '26 g', 'Salz': '5,2 g'}",Nach dem Öffnen im Kühlschrank lagern und innerhalb von 3 Tagen aufbrauchen.,https://img.rewe-static.de/7654347/49376092_digital-image.png
2544510,Tante Fanny Frischer Dinkel-Pizzateig 400g,Tante Fanny,400,g,https://shop.rewe.de/p/tante-fanny-frischer-dinkel-pizzateig-400g/2544510,2.69,Euro,Österreich,Artikelnummer 2544510,Bewusste Ernährung>Vegane Vielfalt>Vegan Kochen,"63% DINKELWEIZENMEHL, Trinkwasser, Sonnenblumenöl, 2% natives Olivenöl extra, Backtriebmittel: Dinatriumdiphosphat, ","{'Energie': '283 kcal', 'Fett': '5,6 g', 'Fett, davon gesättigte Fettsäuren': '1,4 g', 'Kohlenhydrate': '45 g', 'Kohlenhydrate, davon Zucker': '2,5 g', 'Ballaststoffe': '2,9 g', 'Eiweiß': '9,9 g', 'Salz': '2,3 g'}",Gekühlt lagern bei +2°C bis +8°C. Mindestens haltbar bis: siehe Aufdruck Vorderseite.,https://img.rewe-static.de/2544510/25218647_digital-image.png
8512725,REWE Beste Wahl milde Pinienkerne 100g,REWE Beste Wahl,100,g,https://shop.rewe.de/p/rewe-beste-wahl-milde-pinienkerne-100g/8512725,4.99,Euro,Deutschland,Artikelnummer 8512725,Süßes & Salziges>Trockenfrüchte & Kerne>Kerne>Pinienkerne,Pinienkerne ,"{'Energie': '596 kcal', 'Fett': '50,7 g', 'Fett, davon gesättigte Fettsäuren': '6,1 g', 'Kohlenhydrate': '7,3 g', 'Kohlenhydrate, davon Zucker': '0,1 g', 'Ballaststoffe': '7,2 g', 'Eiweiß': '24 g', 'Salz': '< 0,01 g'}",,https://img.rewe-static.de/8512725/34419795_digital-image.png
575540,Gazi Grill- & Pfannenkäse Kräuter 200g,Gazi,200,g,https://shop.rewe.de/p/gazi-grill-pfannenkaese-kraeuter-200g/575540,3.39,Euro,Deutschland,"Artikelnummer 575540,45% Fett i. Tr.","Käse, Eier & Molkerei>Käse & Käseersatz>Grill- & Ofenkäse","pasteurisierte KUHMILCH, Speiseslaz, mikrobielles Lab, Milchsäurekulturen,","{'Energie': '321 kcal', 'Fett': '25 g', 'Fett, davon gesättigte Fettsäuren': '16,7 g', 'Kohlenhydrate': '1 g', 'Kohlenhydrate, davon Zucker': '1 g', 'Eiweiß': '23,5 g', 'Salz': '2,4 g'}",Ungeöffnet bei +4°C bis +8°C mindestens haltbar: siehe Seitenlasche,https://img.rewe-static.de/0575540/7170410_digital-image.png
5349613,"Danone Fruchtzwerge Erdbeere, Banane, Pfirsich-Birne 8x50g",Fruchtzwerge,50,g,https://shop.rewe.de/p/danone-fruchtzwerge-erdbeere-banane-pfirsich-birne-8x50g/5349613,2.89,Euro,Polen,"Artikelnummer 5349613,Enthält Calcium & Vitamin D* *Calcium und Vitamin D werden für ein gesundes Wachstum und eine gesunde Entwicklung der Knochen bei Kindern benötigt.,40% weniger Zucker* (Nutri-Score B) *-40% Zucker, seit 1981 reduziert,Ohne Konservierungsstoffe und mit natürlichem Aroma,In verschiedenen leckeren Fruchtsorten – so ist für jeden Geschmack die richtige Sorte dabei,In den beliebten bunten Bechern – sie machen Kinder nicht nur beim Essen glücklich, sondern auch danach, denn sie sind für jede Menge toller Bastelideen geeignet. Erst Auslöffeln, dann losbasteln!,Brandbeschreibung:
Schon mehr als 40 Jahre bereichern FruchtZwerge den Tag von großen kleinen Helden! Mit ihren vielen leckeren Fruchtsorten in unseren beliebten bunten Bechern tragen sie dank Calcium und Vitamin D zum gesunden Wachstum von Kindern bei.*
*Calcium und Vitamin D werden für ein gesundes Wachstum und eine gesunde Entwicklung der Knochen bei Kindern benötigt.

Produktbeschreibung: Genieße unsere beliebten FruchtZwerge! Im Obst-Trio Banane, Pfirsich-Birne und doppelt Erdbeere sind sie ein gesunder Snack, der schmeckt und nach dem Verzehr lustigen Bastelspaß bietet. FruchtZwerge
OHNE KONSERVIE-RUNGSSTOFFE
CALCIUM & VITAMIN D
NEU VERBESSERTE REZEPTUR
www.danone.de/nutriscore","Käse, Eier & Molkerei>Joghurt, Desserts & Alternativen>Quarkdesserts","FRISCHKÄSE, RAHM, Zucker, 6% Erdbeerpüree1, 6% Bananenpüree2, 3% Pfirsichpüree³, 3% Birnenpüree³, färbendes Konzentrat Schwarze Karotte1, Calciumcitrat, Zitronensaftkonzentrat, modifizierte Stärke, Verdickungsmittel Guarkernmehl, natürliches Aroma, Vitamin D.","{'Energie': '102 kcal', 'Fett': '2,9 g', 'Fett, davon gesättigte Fettsäuren': '1,9 g', 'Kohlenhydrate': '12,4 g', 'Kohlenhydrate, davon Zucker': '11,8 g', 'Eiweiß': '6,4 g', 'Salz': '0,09 g', 'Vitamin D': '1,25 µg', 'Calcium': '180 mg'}",Bei max. +8 °C mindestens haltbar bis: siehe Deckel.,https://img.rewe-static.de/5349613/35348106_digital-image.png
